PID,B,L,H,Bx,Ly,ReF,MCODE1,MCODE2,MCODE3
27253,0,0,0.757527649402618,375.811065673828,-1130.515625,7,0,0,0
27254,0,0,0.757353961467743,375.481536865234,-1129.57153320313,7,0,0,0
27255,0,0,0.757180273532867,375.152008056641,-1128.62744140625,7,0,0,0
27256,0,0,0.757006525993347,374.822479248047,-1127.68334960938,7,0,0,0
27257,0,0,0.756832838058472,374.492980957031,-1126.7392578125,7,0,0,0
27258,0,0,0.756659150123596,374.163482666016,-1125.79516601563,7,0,0,0
27259,0,0,0.756485402584076,373.833984375,-1124.85095214844,7,0,0,0
27260,0,0,0.7563117146492,373.504455566406,-1123.90686035156,7,0,0,0
27261,0,0,0.75613796710968,373.174957275391,-1122.96264648438,7,0,0,0
27262,0,0,0.755964279174805,372.845428466797,-1122.0185546875,7,0,0,0
27263,0,0,0.755933880805969,372.787811279297,-1121.85339355469,7,0,0,0
27264,0,0,0.59752881526947,467.2177734375,-1402.572265625,7,0,0,0
27265,0,0,0.598673224449158,466.888488769531,-1401.62805175781,7,0,0,0
27266,0,0,0.599817633628845,466.559204101563,-1400.68383789063,7,0,0,0
27267,0,0,0.600962042808533,466.229919433594,-1399.73962402344,7,0,0,0
27268,0,0,0.60210645198822,465.900634765625,-1398.79541015625,7,0,0,0
27269,0,0,0.603250861167908,465.571350097656,-1397.85119628906,7,0,0,0
27270,0,0,0.604395270347595,465.242065429688,-1396.90698242188,7,0,0,0
27271,0,0,0.605539679527283,464.912780761719,-1395.96276855469,7,0,0,0
27272,0,0,0.60668408870697,464.58349609375,-1395.0185546875,7,0,0,0
27273,0,0,0.607828497886658,464.254211425781,-1394.07434082031,7,0,0,0
27274,0,0,0.608972907066345,463.924926757813,-1393.13012695313,7,0,0,0
27275,0,0,0.610117316246033,463.595642089844,-1392.18591308594,7,0,0,0
27276,0,0,0.61126172542572,463.266357421875,-1391.24169921875,7,0,0,0
27277,0,0,0.612406134605408,462.937072753906,-1390.29748535156,7,0,0,0
27278,0,0,0.613550543785095,462.607788085938,-1389.35327148438,7,0,0,0
27279,0,0,0.614694952964783,462.278503417969,-1388.40905761719,7,0,0,0
27280,0,0,0.61583936214447,461.94921875,-1387.46484375,7,0,0,0
27281,0,0,0.616983771324158,461.619934082031,-1386.52062988281,7,0,0,0
27282,0,0,0.618128180503845,461.290649414063,-1385.57641601563,7,0,0,0
27283,0,0,0.619272589683533,460.961364746094,-1384.63220214844,7,0,0,0
27284,0,0,0.62041699886322,460.632080078125,-1383.68798828125,7,0,0,0
27285,0,0,0.621561408042908,460.302795410156,-1382.74377441406,7,0,0,0
27286,0,0,0.622705817222595,459.973510742188,-1381.79956054688,7,0,0,0
27287,0,0,0.623850226402283,459.644226074219,-1380.85534667969,7,0,0,0
27288,0,0,0.62499463558197,459.31494140625,-1379.9111328125,7,0,0,0
27289,0,0,0.626139044761658,458.985656738281,-1378.96691894531,7,0,0,0
27290,0,0,0.627283453941345,458.656372070313,-1378.02270507813,7,0,0,0
27291,0,0,0.628427863121033,458.327087402344,-1377.07849121094,7,0,0,0
27292,0,0,0.62957227230072,457.997802734375,-1376.13427734375,7,0,0,0
27293,0,0,0.630716681480408,457.668518066406,-1375.19006347656,7,0,0,0
27294,0,0,0.631861090660095,457.339233398438,-1374.24584960938,7,0,0,0
27295,0,0,0.633005499839783,457.009948730469,-1373.30163574219,7,0,0,0
27296,0,0,0.63414990901947,456.6806640625,-1372.357421875,7,0,0,0
27297,0,0,0.635294318199158,456.351379394531,-1371.41320800781,7,0,0,0
27298,0,0,0.636438727378845,456.022094726563,-1370.46899414063,7,0,0,0
27299,0,0,0.637583136558533,455.692810058594,-1369.52478027344,7,0,0,0
27300,0,0,0.63872754573822,455.363525390625,-1368.58056640625,7,0,0,0
27301,0,0,0.639871954917908,455.034240722656,-1367.63635253906,7,0,0,0
27302,0,0,0.641016364097595,454.704956054688,-1366.69213867188,7,0,0,0
27303,0,0,0.642160773277283,454.375671386719,-1365.74792480469,7,0,0,0
27304,0,0,0.64330518245697,454.04638671875,-1364.8037109375,7,0,0,0
27305,0,0,0.644449591636658,453.717102050781,-1363.85949707031,7,0,0,0
27306,0,0,0.645594000816345,453.387817382813,-1362.91528320313,7,0,0,0
27307,0,0,0.646738409996033,453.058532714844,-1361.97106933594,7,0,0,0
27308,0,0,0.64788281917572,452.729248046875,-1361.02685546875,7,0,0,0
27309,0,0,0.649027228355408,452.399963378906,-1360.08264160156,7,0,0,0
27310,0,0,0.650171637535095,452.070678710938,-1359.13842773438,7,0,0,0
27311,0,0,0.651316046714783,451.741394042969,-1358.19421386719,7,0,0,0
27312,0,0,0.65246045589447,451.412109375,-1357.25,7,0,0,0
27313,0,0,0.653604805469513,451.082824707031,-1356.30578613281,7,0,0,0
27314,0,0,0.654749155044556,450.753540039063,-1355.36157226563,7,0,0,0
27315,0,0,0.655893564224243,450.424255371094,-1354.41735839844,7,0,0,0
27316,0,0,0.657037913799286,450.094970703125,-1353.47314453125,7,0,0,0
27317,0,0,0.658182263374329,449.765686035156,-1352.52893066406,7,0,0,0
27318,0,0,0.659326612949371,449.436401367188,-1351.58471679688,7,0,0,0
27319,0,0,0.660470962524414,449.107116699219,-1350.64050292969,7,0,0,0
27320,0,0,0.661615371704102,448.77783203125,-1349.6962890625,7,0,0,0
27321,0,0,0.662759721279144,448.448547363281,-1348.75207519531,7,0,0,0
27322,0,0,0.663904070854187,448.119262695313,-1347.80786132813,7,0,0,0
27323,0,0,0.66504842042923,447.789978027344,-1346.86364746094,7,0,0,0
27324,0,0,0.666192770004272,447.460693359375,-1345.91943359375,7,0,0,0
27325,0,0,0.66733717918396,447.131408691406,-1344.97521972656,7,0,0,0
27326,0,0,0.668481528759003,446.802124023438,-1344.03100585938,7,0,0,0
27327,0,0,0.669625878334045,446.472839355469,-1343.08679199219,7,0,0,0
27328,0,0,0.670770227909088,446.1435546875,-1342.142578125,7,0,0,0
27329,0,0,0.671914637088776,445.814270019531,-1341.19836425781,7,0,0,0
27330,0,0,0.673058986663818,445.484985351563,-1340.25415039063,7,0,0,0
27331,0,0,0.674203336238861,445.155700683594,-1339.30993652344,7,0,0,0
27332,0,0,0.675347685813904,444.826416015625,-1338.36572265625,7,0,0,0
27333,0,0,0.676492094993591,444.497131347656,-1337.42150878906,7,0,0,0
27334,0,0,0.677636444568634,444.167846679688,-1336.47729492188,7,0,0,0
27335,0,0,0.678780794143677,443.838562011719,-1335.53308105469,7,0,0,0
27336,0,0,0.679925143718719,443.50927734375,-1334.5888671875,7,0,0,0
27337,0,0,0.681069493293762,443.179992675781,-1333.64465332031,7,0,0,0
27338,0,0,0.68221390247345,442.850708007813,-1332.70043945313,7,0,0,0
27339,0,0,0.683358252048492,442.521423339844,-1331.75622558594,7,0,0,0
27340,0,0,0.684502601623535,442.192138671875,-1330.81201171875,7,0,0,0
27341,0,0,0.685646951198578,441.862854003906,-1329.86779785156,7,0,0,0
27342,0,0,0.686791300773621,441.533569335938,-1328.92358398438,7,0,0,0
27343,0,0,0.687935709953308,441.204284667969,-1327.97937011719,7,0,0,0
27344,0,0,0.689080059528351,440.875,-1327.03515625,7,0,0,0
27345,0,0,0.690224409103394,440.545715332031,-1326.09094238281,7,0,0,0
27346,0,0,0.691368758678436,440.216430664063,-1325.14672851563,7,0,0,0
27347,0,0,0.692513108253479,439.887145996094,-1324.20251464844,7,0,0,0
27348,0,0,0.693657517433167,439.557861328125,-1323.25830078125,7,0,0,0
27349,0,0,0.694801867008209,439.228576660156,-1322.31408691406,7,0,0,0
27350,0,0,0.695946216583252,438.899291992188,-1321.36987304688,7,0,0,0
27351,0,0,0.697090566158295,438.570007324219,-1320.42565917969,7,0,0,0
27352,0,0,0.698234915733337,438.24072265625,-1319.4814453125,7,0,0,0
27353,0,0,0.699379324913025,437.911437988281,-1318.53723144531,7,0,0,0
27354,0,0,0.700523674488068,437.582153320313,-1317.59301757813,7,0,0,0
27355,0,0,0.70166802406311,437.252868652344,-1316.64880371094,7,0,0,0
27356,0,0,0.702812373638153,436.923583984375,-1315.70458984375,7,0,0,0
27357,0,0,0.703956723213196,436.594299316406,-1314.76037597656,7,0,0,0
27358,0,0,0.705101132392883,436.265014648438,-1313.81616210938,7,0,0,0
27359,0,0,0.706245481967926,435.935729980469,-1312.87194824219,7,0,0,0
27360,0,0,0.707389831542969,435.6064453125,-1311.927734375,7,0,0,0
27361,0,0,0.708534181118011,435.277160644531,-1310.98352050781,7,0,0,0
27362,0,0,0.709678530693054,434.947875976563,-1310.03930664063,7,0,0,0
27363,0,0,0.710822939872742,434.618591308594,-1309.09509277344,7,0,0,0
27364,0,0,0.711967289447784,434.289306640625,-1308.15087890625,7,0,0,0
27365,0,0,0.713111639022827,433.960021972656,-1307.20666503906,7,0,0,0
27366,0,0,0.71425598859787,433.630737304688,-1306.26245117188,7,0,0,0
27367,0,0,0.715400338172913,433.301452636719,-1305.31823730469,7,0,0,0
27368,0,0,0.7165447473526,432.97216796875,-1304.3740234375,7,0,0,0
27369,0,0,0.717689096927643,432.642883300781,-1303.42980957031,7,0,0,0
27370,0,0,0.718833446502686,432.313598632813,-1302.48559570313,7,0,0,0
27371,0,0,0.719977796077728,431.984313964844,-1301.54138183594,7,0,0,0
27372,0,0,0.721122145652771,431.655029296875,-1300.59716796875,7,0,0,0
27373,0,0,0.722266554832459,431.325744628906,-1299.65295410156,7,0,0,0
27374,0,0,0.723410904407501,430.996459960938,-1298.70874023438,7,0,0,0
27375,0,0,0.724555253982544,430.667175292969,-1297.76452636719,7,0,0,0
27376,0,0,0.725699603557587,430.337890625,-1296.8203125,7,0,0,0
27377,0,0,0.726844012737274,430.008605957031,-1295.87609863281,7,0,0,0
27378,0,0,0.727988362312317,429.679321289063,-1294.93188476563,7,0,0,0
27379,0,0,0.72913271188736,429.350036621094,-1293.98767089844,7,0,0,0
27380,0,0,0.730277061462402,429.020751953125,-1293.04345703125,7,0,0,0
27381,0,0,0.731421411037445,428.691467285156,-1292.09924316406,7,0,0,0
27382,0,0,0.732565820217133,428.362182617188,-1291.15502929688,7,0,0,0
27383,0,0,0.733710169792175,428.032897949219,-1290.21081542969,7,0,0,0
27384,0,0,0.734854519367218,427.70361328125,-1289.2666015625,7,0,0,0
27385,0,0,0.735998868942261,427.374328613281,-1288.32238769531,7,0,0,0
27386,0,0,0.737143218517303,427.045074462891,-1287.37817382813,7,0,0,0
27387,0,0,0.738287568092346,426.7158203125,-1286.43395996094,7,0,0,0
27388,0,0,0.739431917667389,426.386535644531,-1285.48974609375,7,0,0,0
27389,0,0,0.740576326847076,426.057281494141,-1284.54553222656,7,0,0,0
27390,0,0,0.741720676422119,425.72802734375,-1283.60131835938,7,0,0,0
27391,0,0,0.742865025997162,425.398773193359,-1282.65710449219,7,0,0,0
27392,0,0,0.744009375572205,425.069488525391,-1281.712890625,7,0,0,0
27393,0,0,0.745153725147247,424.740234375,-1280.76867675781,7,0,0,0
27394,0,0,0.74629807472229,424.410980224609,-1279.82446289063,7,0,0,0
27395,0,0,0.747442424297333,424.081726074219,-1278.88024902344,7,0,0,0
27396,0,0,0.748586773872375,423.75244140625,-1277.93603515625,7,0,0,0
27397,0,0,0.749731123447418,423.423187255859,-1276.99182128906,7,0,0,0
27398,0,0,0.750875473022461,423.093933105469,-1276.04760742188,7,0,0,0
27399,0,0,0.752019822597504,422.764678955078,-1275.10339355469,7,0,0,0
27400,0,0,0.753164172172546,422.435394287109,-1274.1591796875,7,0,0,0
27401,0,0,0.754308521747589,422.106140136719,-1273.21496582031,7,0,0,0
27402,0,0,0.755452871322632,421.776885986328,-1272.27075195313,7,0,0,0
27403,0,0,0.756597220897675,421.447631835938,-1271.32653808594,7,0,0,0
27404,0,0,0.757741570472717,421.118347167969,-1270.38232421875,7,0,0,0
27405,0,0,0.758885979652405,420.789093017578,-1269.43811035156,7,0,0,0
27406,0,0,0.760030329227448,420.459838867188,-1268.49389648438,7,0,0,0
27407,0,0,0.76117467880249,420.130584716797,-1267.54968261719,7,0,0,0
27408,0,0,0.762319028377533,419.801300048828,-1266.60546875,7,0,0,0
27409,0,0,0.763463377952576,419.472045898438,-1265.66125488281,7,0,0,0
27410,0,0,0.764607727527618,419.142791748047,-1264.71704101563,7,0,0,0
27411,0,0,0.765752077102661,418.813537597656,-1263.77282714844,7,0,0,0
27412,0,0,0.766896426677704,418.484252929688,-1262.82861328125,7,0,0,0
27413,0,0,0.766572833061218,418.154968261719,-1261.88439941406,7,0,0,0
27414,0,0,0.766108930110931,417.82568359375,-1260.94018554688,7,0,0,0
27415,0,0,0.765645027160645,417.496398925781,-1259.99597167969,7,0,0,0
27416,0,0,0.765181124210358,417.167114257813,-1259.0517578125,7,0,0,0
27417,0,0,0.764717221260071,416.837829589844,-1258.10754394531,7,0,0,0
27418,0,0,0.764253318309784,416.508544921875,-1257.16333007813,7,0,0,0
27419,0,0,0.763789415359497,416.179260253906,-1256.21911621094,7,0,0,0
27420,0,0,0.76332551240921,415.849975585938,-1255.27490234375,7,0,0,0
27421,0,0,0.762861609458923,415.520690917969,-1254.33068847656,7,0,0,0
27422,0,0,0.762397706508636,415.19140625,-1253.38647460938,7,0,0,0
27423,0,0,0.76193380355835,414.862121582031,-1252.44226074219,7,0,0,0
27424,0,0,0.761469900608063,414.532836914063,-1251.498046875,7,0,0,0
27425,0,0,0.761005997657776,414.203552246094,-1250.55383300781,7,0,0,0
27426,0,0,0.760542094707489,413.874267578125,-1249.60961914063,7,0,0,0
27427,0,0,0.760078191757202,413.544982910156,-1248.66540527344,7,0,0,0
27428,0,0,0.759614288806915,413.215698242188,-1247.72119140625,7,0,0,0
27429,0,0,0.759150385856628,412.886413574219,-1246.77697753906,7,0,0,0
27430,0,0,0.758686482906342,412.55712890625,-1245.83276367188,7,0,0,0
27431,0,0,0.758222579956055,412.227844238281,-1244.88854980469,7,0,0,0
27432,0,0,0.757758677005768,411.898559570313,-1243.9443359375,7,0,0,0
27433,0,0,0.757294774055481,411.569274902344,-1243.00012207031,7,0,0,0
27434,0,0,0.756830871105194,411.239990234375,-1242.05590820313,7,0,0,0
27435,0,0,0.756366968154907,410.910705566406,-1241.11169433594,7,0,0,0
27436,0,0,0.75590306520462,410.581420898438,-1240.16748046875,7,0,0,0
27437,0,0,0.755439162254334,410.252136230469,-1239.22326660156,7,0,0,0
27438,0,0,0.754975259304047,409.9228515625,-1238.27905273438,7,0,0,0
27439,0,0,0.75451135635376,409.593566894531,-1237.33483886719,7,0,0,0
27440,0,0,0.754047453403473,409.264282226563,-1236.390625,7,0,0,0
27441,0,0,0.753583550453186,408.934997558594,-1235.44641113281,7,0,0,0
27442,0,0,0.753119647502899,408.605712890625,-1234.50219726563,7,0,0,0
27443,0,0,0.752655744552612,408.276428222656,-1233.55798339844,7,0,0,0
27444,0,0,0.752191841602325,407.947143554688,-1232.61376953125,7,0,0,0
27445,0,0,0.751727938652039,407.617858886719,-1231.66955566406,7,0,0,0
27446,0,0,0.751264035701752,407.28857421875,-1230.72534179688,7,0,0,0
27447,0,0,0.750800132751465,406.959289550781,-1229.78112792969,7,0,0,0
27448,0,0,0.750336229801178,406.630004882813,-1228.8369140625,7,0,0,0
27449,0,0,0.749872326850891,406.300720214844,-1227.89270019531,7,0,0,0
27450,0,0,0.749408423900604,405.971435546875,-1226.94848632813,7,0,0,0
27451,0,0,0.748944520950317,405.642150878906,-1226.00427246094,7,0,0,0
27452,0,0,0.748480618000031,405.312866210938,-1225.06005859375,7,0,0,0
27453,0,0,0.748016715049744,404.983581542969,-1224.11584472656,7,0,0,0
27454,0,0,0.747552812099457,404.654296875,-1223.17163085938,7,0,0,0
27455,0,0,0.74708890914917,404.325012207031,-1222.22741699219,7,0,0,0
27456,0,0,0.746625006198883,403.995727539063,-1221.283203125,7,0,0,0
27457,0,0,0.746161103248596,403.666442871094,-1220.33898925781,7,0,0,0
27458,0,0,0.745697200298309,403.337158203125,-1219.39477539063,7,0,0,0
27459,0,0,0.745233297348022,403.007873535156,-1218.45056152344,7,0,0,0
27460,0,0,0.744769394397736,402.678588867188,-1217.50634765625,7,0,0,0
27461,0,0,0.744305491447449,402.349304199219,-1216.56213378906,7,0,0,0
27462,0,0,0.743841588497162,402.02001953125,-1215.61791992188,7,0,0,0
27463,0,0,0.743377685546875,401.690734863281,-1214.67370605469,7,0,0,0
27464,0,0,0.742913782596588,401.361450195313,-1213.7294921875,7,0,0,0
27465,0,0,0.742449939250946,401.032165527344,-1212.78527832031,7,0,0,0
27466,0,0,0.741986036300659,400.702880859375,-1211.84106445313,7,0,0,0
27467,0,0,0.741522192955017,400.373596191406,-1210.89685058594,7,0,0,0
27468,0,0,0.741058349609375,400.044311523438,-1209.95263671875,7,0,0,0
27469,0,0,0.740594446659088,399.715026855469,-1209.00842285156,7,0,0,0
27470,0,0,0.740130603313446,399.3857421875,-1208.06420898438,7,0,0,0
27471,0,0,0.739666759967804,399.056457519531,-1207.11999511719,7,0,0,0
27472,0,0,0.739202857017517,398.727172851563,-1206.17578125,7,0,0,0
27473,0,0,0.738739013671875,398.397888183594,-1205.23156738281,7,0,0,0
27474,0,0,0.738275110721588,398.068603515625,-1204.28735351563,7,0,0,0
27475,0,0,0.737811267375946,397.739318847656,-1203.34313964844,7,0,0,0
27476,0,0,0.737347424030304,397.410034179688,-1202.39892578125,7,0,0,0
27477,0,0,0.736883521080017,397.080749511719,-1201.45471191406,7,0,0,0
27478,0,0,0.736419677734375,396.75146484375,-1200.51049804688,7,0,0,0
27479,0,0,0.735955834388733,396.422180175781,-1199.56628417969,7,0,0,0
27480,0,0,0.735491931438446,396.092895507813,-1198.6220703125,7,0,0,0
27481,0,0,0.735028088092804,395.763610839844,-1197.67785644531,7,0,0,0
27482,0,0,0.734564185142517,395.434326171875,-1196.73364257813,7,0,0,0
27483,0,0,0.734100341796875,395.105041503906,-1195.78942871094,7,0,0,0
27484,0,0,0.733636498451233,394.775756835938,-1194.84521484375,7,0,0,0
27485,0,0,0.733172595500946,394.446472167969,-1193.90100097656,7,0,0,0
27486,0,0,0.732708752155304,394.1171875,-1192.95678710938,7,0,0,0
27487,0,0,0.732244908809662,393.787902832031,-1192.01257324219,7,0,0,0
27488,0,0,0.731781005859375,393.458618164063,-1191.068359375,7,0,0,0
27489,0,0,0.731317162513733,393.129333496094,-1190.12414550781,7,0,0,0
27490,0,0,0.730853259563446,392.800048828125,-1189.17993164063,7,0,0,0
27491,0,0,0.730389416217804,392.470764160156,-1188.23571777344,7,0,0,0
27492,0,0,0.729925572872162,392.141479492188,-1187.29150390625,7,0,0,0
27493,0,0,0.729461669921875,391.812194824219,-1186.34729003906,7,0,0,0
27494,0,0,0.728997826576233,391.48291015625,-1185.40307617188,7,0,0,0
27495,0,0,0.728533923625946,391.153625488281,-1184.45886230469,7,0,0,0
27496,0,0,0.728070080280304,390.824340820313,-1183.5146484375,7,0,0,0
27497,0,0,0.727606236934662,390.495056152344,-1182.57043457031,7,0,0,0
27498,0,0,0.727142333984375,390.165771484375,-1181.62622070313,7,0,0,0
27499,0,0,0.726678490638733,389.836486816406,-1180.68200683594,7,0,0,0
27500,0,0,0.726214647293091,389.507202148438,-1179.73779296875,7,0,0,0
27501,0,0,0.725750744342804,389.177917480469,-1178.79357910156,7,0,0,0
27502,0,0,0.725286900997162,388.8486328125,-1177.84936523438,7,0,0,0
27503,0,0,0.724822998046875,388.519348144531,-1176.90515136719,7,0,0,0
27504,0,0,0.724359154701233,388.190063476563,-1175.9609375,7,0,0,0
27505,0,0,0.723895311355591,387.860778808594,-1175.01672363281,7,0,0,0
27506,0,0,0.723431408405304,387.531494140625,-1174.07250976563,7,0,0,0
27507,0,0,0.722967565059662,387.202209472656,-1173.12829589844,7,0,0,0
27508,0,0,0.72250372171402,386.872924804688,-1172.18408203125,7,0,0,0
27509,0,0,0.722039818763733,386.543640136719,-1171.23986816406,7,0,0,0
27510,0,0,0.721575975418091,386.21435546875,-1170.29565429688,7,0,0,0
27511,0,0,0.721112072467804,385.885070800781,-1169.35144042969,7,0,0,0
27512,0,0,0.720648229122162,385.555786132813,-1168.4072265625,7,0,0,0
27513,0,0,0.72018438577652,385.226501464844,-1167.46301269531,7,0,0,0
27514,0,0,0.719720482826233,384.897216796875,-1166.51879882813,7,0,0,0
27515,0,0,0.719256639480591,384.567932128906,-1165.57458496094,7,0,0,0
27516,0,0,0.718792796134949,384.238647460938,-1164.63037109375,7,0,0,0
27517,0,0,0.718328893184662,383.909362792969,-1163.68615722656,7,0,0,0
27518,0,0,0.71786504983902,383.580078125,-1162.74194335938,7,0,0,0
27519,0,0,0.717401146888733,383.250793457031,-1161.79772949219,7,0,0,0
27520,0,0,0.716937303543091,382.921508789063,-1160.853515625,7,0,0,0
27521,0,0,0.716473460197449,382.592224121094,-1159.90930175781,7,0,0,0
27522,0,0,0.716009557247162,382.262939453125,-1158.96508789063,7,0,0,0
27523,0,0,0.71554571390152,381.933654785156,-1158.02087402344,7,0,0,0
27524,0,0,0.715081870555878,381.604370117188,-1157.07666015625,7,0,0,0
27525,0,0,0.714617967605591,381.275085449219,-1156.13244628906,7,0,0,0
27526,0,0,0.714154124259949,380.94580078125,-1155.18823242188,7,0,0,0
27527,0,0,0.713690221309662,380.616516113281,-1154.24401855469,7,0,0,0
27528,0,0,0.71322637796402,380.287231445313,-1153.2998046875,7,0,0,0
27529,0,0,0.712762534618378,379.957946777344,-1152.35559082031,7,0,0,0
27530,0,0,0.712298631668091,379.628662109375,-1151.41137695313,7,0,0,0
27531,0,0,0.711834788322449,379.299377441406,-1150.46716308594,7,0,0,0
27532,0,0,0.711370944976807,378.970092773438,-1149.52294921875,7,0,0,0
27533,0,0,0.71090704202652,378.640808105469,-1148.57873535156,7,0,0,0
27534,0,0,0.710443198680878,378.3115234375,-1147.63452148438,7,0,0,0
27535,0,0,0.709979295730591,377.982238769531,-1146.69030761719,7,0,0,0
27536,0,0,0.709515452384949,377.652954101563,-1145.74609375,7,0,0,0
27537,0,0,0.709051609039307,377.323669433594,-1144.80187988281,7,0,0,0
27538,0,0,0.70858770608902,376.994384765625,-1143.85766601563,7,0,0,0
27539,0,0,0.708123862743378,376.665100097656,-1142.91345214844,7,0,0,0
27540,0,0,0.707660019397736,376.335815429688,-1141.96923828125,7,0,0,0
27541,0,0,0.707196116447449,376.006530761719,-1141.02502441406,7,0,0,0
27542,0,0,0.706732273101807,375.677276611328,-1140.08081054688,7,0,0,0
27543,0,0,0.70626837015152,375.348022460938,-1139.13659667969,7,0,0,0
27544,0,0,0.705804526805878,375.018768310547,-1138.1923828125,7,0,0,0
27545,0,0,0.705340683460236,374.689483642578,-1137.24816894531,7,0,0,0
27546,0,0,0.704876780509949,374.360229492188,-1136.30395507813,7,0,0,0
27547,0,0,0.704412937164307,374.030975341797,-1135.35974121094,7,0,0,0
27548,0,0,0.703949093818665,373.701721191406,-1134.41552734375,7,0,0,0
27549,0,0,0.703485250473022,373.372436523438,-1133.47131347656,7,0,0,0
27550,0,0,0.703021347522736,373.043182373047,-1132.52709960938,7,0,0,0
27551,0,0,0.702557504177094,372.713928222656,-1131.58288574219,7,0,0,0
27552,0,0,0.702093660831451,372.384674072266,-1130.638671875,7,0,0,0
27553,0,0,0.701629757881165,372.055389404297,-1129.69445800781,7,0,0,0
27554,0,0,0.701165914535522,371.726135253906,-1128.75024414063,7,0,0,0
27555,0,0,0.70070207118988,371.396881103516,-1127.80603027344,7,0,0,0
27556,0,0,0.700238168239594,371.067626953125,-1126.86181640625,7,0,0,0
27557,0,0,0.699774324893951,370.738342285156,-1125.91760253906,7,0,0,0
27558,0,0,0.699310481548309,370.409088134766,-1124.97338867188,7,0,0,0
27559,0,0,0.698846578598022,370.079833984375,-1124.02917480469,7,0,0,0
27560,0,0,0.69838273525238,369.750579833984,-1123.0849609375,7,0,0,0
27561,0,0,0.698146462440491,369.423950195313,-1122.20471191406,7,0,0,0
27562,0,0,0.697139024734497,369.038787841797,-1121.28186035156,7,0,0,0
27563,0,0,0.696131587028503,368.653625488281,-1120.35900878906,7,0,0,0
27564,0,0,0.69512414932251,368.268463134766,-1119.43615722656,7,0,0,0
27565,0,0,0.694116711616516,367.88330078125,-1118.51330566406,7,0,0,0
27566,0,0,0.693109273910522,367.498138427734,-1117.59045410156,7,0,0,0
27567,0,0,0.692101836204529,367.112976074219,-1116.66760253906,7,0,0,0
27568,0,0,0.691094398498535,366.727813720703,-1115.74475097656,7,0,0,0
27569,0,0,0.690086960792542,366.342651367188,-1114.82189941406,7,0,0,0
27570,0,0,0.689079523086548,365.957489013672,-1113.89904785156,7,0,0,0
27571,0,0,0.688072085380554,365.572326660156,-1112.97619628906,7,0,0,0
27572,0,0,0.687064647674561,365.187164306641,-1112.05334472656,7,0,0,0
27573,0,0,0.686057209968567,364.802001953125,-1111.13049316406,7,0,0,0
27574,0,0,0.685049772262573,364.416839599609,-1110.20764160156,7,0,0,0
27575,0,0,0.68404233455658,364.031677246094,-1109.28479003906,7,0,0,0
27576,0,0,0.683034896850586,363.646514892578,-1108.36193847656,7,0,0,0
27577,0,0,0.682027459144592,363.261352539063,-1107.43908691406,7,0,0,0
27578,0,0,0.681020021438599,362.876190185547,-1106.51623535156,7,0,0,0
27579,0,0,0.680012583732605,362.491027832031,-1105.59338378906,7,0,0,0
27580,0,0,0.679005146026611,362.105865478516,-1104.67053222656,7,0,0,0
27581,0,0,0.677997708320618,361.720703125,-1103.74768066406,7,0,0,0
27582,0,0,0.676990270614624,361.335540771484,-1102.82482910156,7,0,0,0
27583,0,0,0.67598283290863,360.950378417969,-1101.90197753906,7,0,0,0
27584,0,0,0.674975395202637,360.565216064453,-1100.97912597656,7,0,0,0
27585,0,0,0.673967957496643,360.180053710938,-1100.05627441406,7,0,0,0
27586,0,0,0.672960519790649,359.794891357422,-1099.13342285156,7,0,0,0
27587,0,0,0.671953082084656,359.409729003906,-1098.21057128906,7,0,0,0
27588,0,0,0.670945644378662,359.024566650391,-1097.28771972656,7,0,0,0
27589,0,0,0.669938206672668,358.639404296875,-1096.36486816406,7,0,0,0
27590,0,0,0.668930768966675,358.254241943359,-1095.44201660156,7,0,0,0
27591,0,0,0.667923331260681,357.869079589844,-1094.51916503906,7,0,0,0
27592,0,0,0.666915893554688,357.483917236328,-1093.59631347656,7,0,0,0
27593,0,0,0.665908455848694,357.098754882813,-1092.67346191406,7,0,0,0
27594,0,0,0.6649010181427,356.713592529297,-1091.75061035156,7,0,0,0
27595,0,0,0.663893580436707,356.328430175781,-1090.82775878906,7,0,0,0
27596,0,0,0.662886142730713,355.943267822266,-1089.90490722656,7,0,0,0
27597,0,0,0.661878705024719,355.55810546875,-1088.98205566406,7,0,0,0
27598,0,0,0.660871267318726,355.172943115234,-1088.05920410156,7,0,0,0
27599,0,0,0.659863829612732,354.787780761719,-1087.13635253906,7,0,0,0
27600,0,0,0.658856391906738,354.402648925781,-1086.21350097656,7,0,0,0
27601,0,0,0.657848954200745,354.017486572266,-1085.29064941406,7,0,0,0
27602,0,0,0.656841516494751,353.632354736328,-1084.36779785156,7,0,0,0
27603,0,0,0.655834078788757,353.247192382813,-1083.44494628906,7,0,0,0
27604,0,0,0.654826641082764,352.862060546875,-1082.52209472656,7,0,0,0
27605,0,0,0.65381920337677,352.476898193359,-1081.59924316406,7,0,0,0
27606,0,0,0.652811765670776,352.091766357422,-1080.67639160156,7,0,0,0
27607,0,0,0.651804327964783,351.706604003906,-1079.75354003906,7,0,0,0
27608,0,0,0.650796890258789,351.321472167969,-1078.83068847656,7,0,0,0
27609,0,0,0.649789452552795,350.936340332031,-1077.90783691406,7,0,0,0
27610,0,0,0.648782014846802,350.551177978516,-1076.98498535156,7,0,0,0
